timestamp,date,hour,minute,weekday,is_weekend,is_peak,direction,vehicle_count,avg_speed,queue_length,occupancy,congestion_level
2026-06-10 19:15:00,2026-06-10,19,15,2,0,1,South,86.1,34.19,18.86,0.82,缓行
2026-06-10 19:15:00,2026-06-10,19,15,2,0,1,West,108.83,26.78,31.61,0.74,拥堵
2026-06-10 19:15:00,2026-06-10,19,15,2,0,1,North,104.89,28.69,20.07,0.67,缓行
2026-06-10 19:20:00,2026-06-10,19,20,2,0,1,East,89.09,35.83,37.13,0.76,拥堵
2026-06-10 19:20:00,2026-06-10,19,20,2,0,1,South,115.53,37.01,19.85,0.75,缓行
2026-06-10 19:20:00,2026-06-10,19,20,2,0,1,West,73.6,29.49,13.8,0.67,缓行
2026-06-10 19:20:00,2026-06-10,19,20,2,0,1,North,64.09,36.75,18.84,0.76,缓行
2026-06-10 19:25:00,2026-06-10,19,25,2,0,1,East,97.5,13.25,19.94,0.62,拥堵
2026-06-10 19:25:00,2026-06-10,19,25,2,0,1,South,89.73,40.06,35.39,0.62,缓行
2026-06-10 19:25:00,2026-06-10,19,25,2,0,1,West,74.05,22.05,28.42,0.67,缓行
2026-06-10 19:25:00,2026-06-10,19,25,2,0,1,North,61.64,23.97,32.49,0.69,缓行
2026-06-10 19:30:00,2026-06-10,19,30,2,0,1,East,99.94,24.89,20.15,0.75,缓行
2026-06-10 19:30:00,2026-06-10,19,30,2,0,1,South,92.56,34.17,26.37,0.65,缓行
2026-06-10 19:30:00,2026-06-10,19,30,2,0,1,West,106.61,23.26,23.78,0.85,拥堵
2026-06-10 19:30:00,2026-06-10,19,30,2,0,1,North,90.19,26.26,23.68,0.51,缓行
2026-06-10 19:35:00,2026-06-10,19,35,2,0,1,East,103.37,41.57,17.08,0.72,缓行
2026-06-10 19:35:00,2026-06-10,19,35,2,0,1,South,89.58,27.61,21.46,0.74,缓行
2026-06-10 19:35:00,2026-06-10,19,35,2,0,1,West,77.26,33.51,24.81,0.46,缓行
2026-06-10 19:35:00,2026-06-10,19,35,2,0,1,North,96.84,28.91,15.03,0.67,缓行
2026-06-10 19:40:00,2026-06-10,19,40,2,0,1,East,72.94,22.52,24.53,0.47,缓行
2026-06-10 19:40:00,2026-06-10,19,40,2,0,1,South,69.28,19.98,22.63,0.7,缓行
2026-06-10 19:40:00,2026-06-10,19,40,2,0,1,West,81.32,20.41,25.42,0.7,缓行
2026-06-10 19:40:00,2026-06-10,19,40,2,0,1,North,77.4,42.63,23.48,0.63,缓行
2026-06-10 19:45:00,2026-06-10,19,45,2,0,1,East,91.36,36.07,29.0,0.46,缓行
2026-06-10 19:45:00,2026-06-10,19,45,2,0,1,South,77.48,24.43,21.9,0.73,缓行
2026-06-10 19:45:00,2026-06-10,19,45,2,0,1,West,77.81,27.36,39.15,0.69,拥堵
2026-06-10 19:45:00,2026-06-10,19,45,2,0,1,North,77.5,17.33,18.1,0.52,缓行
2026-06-10 19:50:00,2026-06-10,19,50,2,0,1,East,91.19,32.34,24.53,0.62,缓行
2026-06-10 19:50:00,2026-06-10,19,50,2,0,1,South,57.77,34.66,19.18,0.66,缓行
2026-06-10 19:50:00,2026-06-10,19,50,2,0,1,West,80.95,24.73,19.1,0.51,缓行
2026-06-10 19:50:00,2026-06-10,19,50,2,0,1,North,73.66,27.88,24.39,0.57,缓行
2026-06-10 19:55:00,2026-06-10,19,55,2,0,1,East,75.19,25.15,31.06,0.56,缓行
2026-06-10 19:55:00,2026-06-10,19,55,2,0,1,South,90.23,22.72,31.03,0.59,拥堵
2026-06-10 19:55:00,2026-06-10,19,55,2,0,1,West,112.11,36.12,37.77,0.51,拥堵
2026-06-10 19:55:00,2026-06-10,19,55,2,0,1,North,64.83,37.32,30.01,0.58,缓行
2026-06-10 20:00:00,2026-06-10,20,0,2,0,0,East,5.0,48.81,0.45,0.28,畅通
2026-06-10 20:00:00,2026-06-10,20,0,2,0,0,South,47.72,51.16,15.91,0.31,畅通
2026-06-10 20:00:00,2026-06-10,20,0,2,0,0,West,33.39,57.17,10.87,0.33,畅通
2026-06-10 20:00:00,2026-06-10,20,0,2,0,0,North,45.48,44.22,11.46,0.52,畅通
2026-06-10 20:05:00,2026-06-10,20,5,2,0,0,East,37.53,52.21,0.39,0.25,畅通
2026-06-10 20:05:00,2026-06-10,20,5,2,0,0,South,53.44,47.3,2.45,0.35,畅通
2026-06-10 20:05:00,2026-06-10,20,5,2,0,0,West,64.0,33.53,18.41,0.43,缓行
2026-06-10 20:05:00,2026-06-10,20,5,2,0,0,North,53.89,47.99,16.74,0.45,缓行
2026-06-10 20:10:00,2026-06-10,20,10,2,0,0,East,43.43,55.57,4.77,0.34,畅通
2026-06-10 20:10:00,2026-06-10,20,10,2,0,0,South,67.0,51.88,11.31,0.47,畅通
2026-06-10 20:10:00,2026-06-10,20,10,2,0,0,West,58.55,39.89,17.94,0.42,缓行
2026-06-10 20:10:00,2026-06-10,20,10,2,0,0,North,53.8,48.56,13.55,0.54,缓行
2026-06-10 20:15:00,2026-06-10,20,15,2,0,0,East,43.31,58.65,8.99,0.16,畅通
2026-06-10 20:15:00,2026-06-10,20,15,2,0,0,South,23.94,52.24,13.05,0.41,畅通
2026-06-10 20:15:00,2026-06-10,20,15,2,0,0,West,62.19,73.9,11.71,0.34,畅通
2026-06-10 20:15:00,2026-06-10,20,15,2,0,0,North,43.1,64.35,1.65,0.47,畅通
2026-06-10 20:20:00,2026-06-10,20,20,2,0,0,East,49.77,39.68,0.82,0.52,畅通
2026-06-10 20:20:00,2026-06-10,20,20,2,0,0,South,32.14,48.62,3.13,0.55,畅通
2026-06-10 20:20:00,2026-06-10,20,20,2,0,0,West,51.12,34.54,6.44,0.51,缓行
2026-06-10 20:20:00,2026-06-10,20,20,2,0,0,North,30.35,44.39,13.94,0.38,畅通
2026-06-10 20:25:00,2026-06-10,20,25,2,0,0,East,29.38,50.23,7.96,0.37,畅通
2026-06-10 20:25:00,2026-06-10,20,25,2,0,0,South,59.2,50.41,7.54,0.34,畅通
2026-06-10 20:25:00,2026-06-10,20,25,2,0,0,West,67.27,40.8,0.0,0.34,畅通
2026-06-10 20:25:00,2026-06-10,20,25,2,0,0,North,50.67,43.84,5.37,0.31,畅通
2026-06-10 20:30:00,2026-06-10,20,30,2,0,0,East,49.09,35.02,12.44,0.09,畅通
2026-06-10 20:30:00,2026-06-10,20,30,2,0,0,South,53.1,51.13,10.49,0.16,畅通
2026-06-10 20:30:00,2026-06-10,20,30,2,0,0,West,54.33,42.57,17.61,0.41,缓行
2026-06-10 20:30:00,2026-06-10,20,30,2,0,0,North,27.35,31.09,4.93,0.43,畅通
2026-06-10 20:35:00,2026-06-10,20,35,2,0,0,East,68.52,49.81,9.24,0.33,畅通
2026-06-10 20:35:00,2026-06-10,20,35,2,0,0,South,44.68,60.16,6.27,0.42,畅通
2026-06-10 20:35:00,2026-06-10,20,35,2,0,0,West,40.78,58.13,11.98,0.47,畅通
2026-06-10 20:35:00,2026-06-10,20,35,2,0,0,North,73.23,22.18,11.77,0.4,缓行
2026-06-10 20:40:00,2026-06-10,20,40,2,0,0,East,56.88,50.41,10.12,0.4,畅通
2026-06-10 20:40:00,2026-06-10,20,40,2,0,0,South,58.59,56.26,7.88,0.33,畅通
2026-06-10 20:40:00,2026-06-10,20,40,2,0,0,West,49.83,43.87,18.59,0.23,畅通
2026-06-10 20:40:00,2026-06-10,20,40,2,0,0,North,56.25,55.44,5.35,0.38,畅通
2026-06-10 20:45:00,2026-06-10,20,45,2,0,0,East,70.34,44.7,16.02,0.48,缓行
2026-06-10 20:45:00,2026-06-10,20,45,2,0,0,South,34.35,36.92,8.83,0.23,畅通
2026-06-10 20:45:00,2026-06-10,20,45,2,0,0,West,5.0,43.11,20.76,0.32,畅通
2026-06-10 20:45:00,2026-06-10,20,45,2,0,0,North,50.69,55.0,7.79,0.32,畅通
2026-06-10 20:50:00,2026-06-10,20,50,2,0,0,East,69.77,48.4,8.3,0.45,畅通
2026-06-10 20:50:00,2026-06-10,20,50,2,0,0,South,29.56,35.37,0.0,0.41,畅通
2026-06-10 20:50:00,2026-06-10,20,50,2,0,0,West,46.8,56.26,9.08,0.22,畅通
2026-06-10 20:50:00,2026-06-10,20,50,2,0,0,North,39.67,56.97,6.69,0.47,畅通
2026-06-10 20:55:00,2026-06-10,20,55,2,0,0,East,42.02,55.19,0.0,0.34,畅通
2026-06-10 20:55:00,2026-06-10,20,55,2,0,0,South,39.19,34.02,13.56,0.29,畅通
2026-06-10 20:55:00,2026-06-10,20,55,2,0,0,West,37.24,61.01,9.69,0.45,畅通
2026-06-10 20:55:00,2026-06-10,20,55,2,0,0,North,19.46,40.01,18.43,0.44,畅通
2026-06-10 21:00:00,2026-06-10,21,0,2,0,0,East,31.79,50.25,3.32,0.51,畅通
2026-06-10 21:00:00,2026-06-10,21,0,2,0,0,South,10.95,50.75,9.3,0.24,畅通
2026-06-10 21:00:00,2026-06-10,21,0,2,0,0,West,44.99,51.76,0.0,0.23,畅通
2026-06-10 21:00:00,2026-06-10,21,0,2,0,0,North,42.67,39.67,5.68,0.35,畅通
2026-06-10 21:05:00,2026-06-10,21,5,2,0,0,East,34.48,47.73,10.44,0.45,畅通
2026-06-10 21:05:00,2026-06-10,21,5,2,0,0,South,26.31,41.72,10.94,0.2,畅通
2026-06-10 21:05:00,2026-06-10,21,5,2,0,0,West,51.25,48.28,0.0,0.32,畅通
2026-06-10 21:05:00,2026-06-10,21,5,2,0,0,North,49.96,45.88,5.63,0.37,畅通
2026-06-10 21:10:00,2026-06-10,21,10,2,0,0,East,65.82,53.38,4.64,0.21,畅通
2026-06-10 21:10:00,2026-06-10,21,10,2,0,0,South,52.79,36.22,5.36,0.37,畅通
2026-06-10 21:10:00,2026-06-10,21,10,2,0,0,West,68.42,60.86,9.13,0.31,畅通
2026-06-10 21:10:00,2026-06-10,21,10,2,0,0,North,26.99,67.59,6.55,0.42,畅通
2026-06-10 21:15:00,2026-06-10,21,15,2,0,0,East,52.75,43.04,5.84,0.22,畅通
2026-06-10 21:15:00,2026-06-10,21,15,2,0,0,South,61.84,46.79,15.15,0.31,畅通
2026-06-10 21:15:00,2026-06-10,21,15,2,0,0,West,44.58,36.67,7.09,0.24,畅通
2026-06-10 21:15:00,2026-06-10,21,15,2,0,0,North,51.04,49.08,15.37,0.2,畅通
2026-06-10 21:20:00,2026-06-10,21,20,2,0,0,East,69.56,38.22,10.69,0.25,缓行
2026-06-10 21:20:00,2026-06-10,21,20,2,0,0,South,48.04,22.89,4.65,0.36,缓行
2026-06-10 21:20:00,2026-06-10,21,20,2,0,0,West,78.46,26.72,8.79,0.31,缓行
2026-06-10 21:20:00,2026-06-10,21,20,2,0,0,North,16.26,36.75,5.64,0.4,畅通
2026-06-10 21:25:00,2026-06-10,21,25,2,0,0,East,50.95,34.88,0.0,0.41,畅通
2026-06-10 21:25:00,2026-06-10,21,25,2,0,0,South,42.07,64.11,6.24,0.46,畅通
2026-06-10 21:25:00,2026-06-10,21,25,2,0,0,West,58.47,56.22,11.18,0.42,畅通
2026-06-10 21:25:00,2026-06-10,21,25,2,0,0,North,10.62,45.63,4.68,0.48,畅通
2026-06-10 21:30:00,2026-06-10,21,30,2,0,0,East,32.97,45.2,13.2,0.4,畅通
2026-06-10 21:30:00,2026-06-10,21,30,2,0,0,South,47.51,59.09,9.3,0.3,畅通
2026-06-10 21:30:00,2026-06-10,21,30,2,0,0,West,28.11,52.87,4.56,0.34,畅通
2026-06-10 21:30:00,2026-06-10,21,30,2,0,0,North,61.18,45.79,5.78,0.32,畅通
2026-06-10 21:35:00,2026-06-10,21,35,2,0,0,East,45.33,38.09,18.03,0.31,缓行
2026-06-10 21:35:00,2026-06-10,21,35,2,0,0,South,56.77,37.82,10.75,0.37,缓行
2026-06-10 21:35:00,2026-06-10,21,35,2,0,0,West,49.91,49.75,11.09,0.34,畅通
2026-06-10 21:35:00,2026-06-10,21,35,2,0,0,North,42.34,53.77,2.29,0.22,畅通
2026-06-10 21:40:00,2026-06-10,21,40,2,0,0,East,52.45,27.9,0.0,0.56,缓行
2026-06-10 21:40:00,2026-06-10,21,40,2,0,0,South,68.24,42.29,13.0,0.45,缓行
2026-06-10 21:40:00,2026-06-10,21,40,2,0,0,West,57.27,47.21,12.25,0.45,畅通
2026-06-10 21:40:00,2026-06-10,21,40,2,0,0,North,54.63,32.51,18.17,0.59,缓行
2026-06-10 21:45:00,2026-06-10,21,45,2,0,0,East,18.0,53.11,20.05,0.47,畅通
2026-06-10 21:45:00,2026-06-10,21,45,2,0,0,South,60.19,33.61,11.96,0.37,缓行
2026-06-10 21:45:00,2026-06-10,21,45,2,0,0,West,62.37,37.64,2.91,0.35,畅通
2026-06-10 21:45:00,2026-06-10,21,45,2,0,0,North,39.31,46.43,5.6,0.33,畅通
2026-06-10 21:50:00,2026-06-10,21,50,2,0,0,East,38.51,47.52,0.97,0.42,畅通
2026-06-10 21:50:00,2026-06-10,21,50,2,0,0,South,48.91,35.38,14.63,0.27,缓行
2026-06-10 21:50:00,2026-06-10,21,50,2,0,0,West,69.12,51.29,14.3,0.39,缓行
2026-06-10 21:50:00,2026-06-10,21,50,2,0,0,North,53.5,57.9,17.54,0.46,畅通
2026-06-10 21:55:00,2026-06-10,21,55,2,0,0,East,56.9,34.51,0.0,0.35,畅通
2026-06-10 21:55:00,2026-06-10,21,55,2,0,0,South,34.28,41.22,7.59,0.42,畅通
2026-06-10 21:55:00,2026-06-10,21,55,2,0,0,West,39.26,56.95,8.98,0.37,畅通
2026-06-10 21:55:00,2026-06-10,21,55,2,0,0,North,73.12,49.78,7.73,0.4,畅通
2026-06-10 22:00:00,2026-06-10,22,0,2,0,0,East,79.15,47.53,11.22,0.36,缓行
2026-06-10 22:00:00,2026-06-10,22,0,2,0,0,South,43.45,43.1,5.2,0.52,畅通
2026-06-10 22:00:00,2026-06-10,22,0,2,0,0,West,40.36,32.59,9.49,0.47,缓行
2026-06-10 22:00:00,2026-06-10,22,0,2,0,0,North,63.64,36.06,13.56,0.56,缓行
2026-06-10 22:05:00,2026-06-10,22,5,2,0,0,East,38.21,46.26,2.03,0.56,畅通
2026-06-10 22:05:00,2026-06-10,22,5,2,0,0,South,22.61,44.0,11.92,0.28,畅通
2026-06-10 22:05:00,2026-06-10,22,5,2,0,0,West,33.18,47.48,21.95,0.34,畅通
2026-06-10 22:05:00,2026-06-10,22,5,2,0,0,North,41.89,36.84,9.93,0.44,畅通
2026-06-10 22:10:00,2026-06-10,22,10,2,0,0,East,39.5,53.36,5.51,0.17,畅通
2026-06-10 22:10:00,2026-06-10,22,10,2,0,0,South,51.86,68.74,2.02,0.37,畅通
2026-06-10 22:10:00,2026-06-10,22,10,2,0,0,West,71.11,46.98,0.95,0.37,畅通
2026-06-10 22:10:00,2026-06-10,22,10,2,0,0,North,67.36,42.93,9.16,0.24,畅通
2026-06-10 22:15:00,2026-06-10,22,15,2,0,0,East,47.86,51.87,9.49,0.32,畅通
2026-06-10 22:15:00,2026-06-10,22,15,2,0,0,South,51.64,54.69,11.68,0.32,畅通
2026-06-10 22:15:00,2026-06-10,22,15,2,0,0,West,39.25,67.63,9.56,0.34,畅通
2026-06-10 22:15:00,2026-06-10,22,15,2,0,0,North,22.84,38.68,4.79,0.39,畅通
2026-06-10 22:20:00,2026-06-10,22,20,2,0,0,East,43.62,48.15,0.92,0.51,畅通
2026-06-10 22:20:00,2026-06-10,22,20,2,0,0,South,33.94,50.35,5.35,0.32,畅通
2026-06-10 22:20:00,2026-06-10,22,20,2,0,0,West,36.4,50.96,3.41,0.4,畅通
2026-06-10 22:20:00,2026-06-10,22,20,2,0,0,North,43.22,54.3,11.64,0.32,畅通
2026-06-10 22:25:00,2026-06-10,22,25,2,0,0,East,55.54,43.52,16.04,0.33,缓行
2026-06-10 22:25:00,2026-06-10,22,25,2,0,0,South,41.97,43.31,4.33,0.55,畅通
2026-06-10 22:25:00,2026-06-10,22,25,2,0,0,West,57.53,48.68,6.18,0.48,畅通
2026-06-10 22:25:00,2026-06-10,22,25,2,0,0,North,36.82,49.21,19.01,0.25,畅通
2026-06-10 22:30:00,2026-06-10,22,30,2,0,0,East,58.4,50.89,11.7,0.34,畅通
2026-06-10 22:30:00,2026-06-10,22,30,2,0,0,South,36.12,50.26,5.72,0.12,畅通
2026-06-10 22:30:00,2026-06-10,22,30,2,0,0,West,35.9,44.83,2.87,0.38,畅通
2026-06-10 22:30:00,2026-06-10,22,30,2,0,0,North,33.64,47.57,18.84,0.47,畅通
2026-06-10 22:35:00,2026-06-10,22,35,2,0,0,East,59.26,66.09,8.4,0.36,畅通
2026-06-10 22:35:00,2026-06-10,22,35,2,0,0,South,29.17,60.78,17.78,0.44,畅通
2026-06-10 22:35:00,2026-06-10,22,35,2,0,0,West,72.99,20.63,21.67,0.36,缓行
2026-06-10 22:35:00,2026-06-10,22,35,2,0,0,North,80.34,65.32,11.86,0.32,畅通
2026-06-10 22:40:00,2026-06-10,22,40,2,0,0,East,52.11,28.9,13.92,0.1,缓行
2026-06-10 22:40:00,2026-06-10,22,40,2,0,0,South,40.52,63.43,11.6,0.2,畅通
2026-06-10 22:40:00,2026-06-10,22,40,2,0,0,West,27.38,42.03,9.23,0.46,畅通
2026-06-10 22:40:00,2026-06-10,22,40,2,0,0,North,54.06,37.41,11.09,0.42,缓行
2026-06-10 22:45:00,2026-06-10,22,45,2,0,0,East,57.56,72.78,12.79,0.47,畅通
2026-06-10 22:45:00,2026-06-10,22,45,2,0,0,South,73.14,56.5,5.24,0.47,畅通
2026-06-10 22:45:00,2026-06-10,22,45,2,0,0,West,42.88,38.17,3.87,0.5,畅通
2026-06-10 22:45:00,2026-06-10,22,45,2,0,0,North,54.3,58.61,11.13,0.37,畅通
2026-06-10 22:50:00,2026-06-10,22,50,2,0,0,East,54.75,53.91,5.49,0.23,畅通
2026-06-10 22:50:00,2026-06-10,22,50,2,0,0,South,37.72,53.44,4.76,0.56,畅通
2026-06-10 22:50:00,2026-06-10,22,50,2,0,0,West,56.78,49.19,5.47,0.46,畅通
2026-06-10 22:50:00,2026-06-10,22,50,2,0,0,North,26.82,51.16,5.82,0.36,畅通
2026-06-10 22:55:00,2026-06-10,22,55,2,0,0,East,57.52,36.54,0.0,0.27,畅通
2026-06-10 22:55:00,2026-06-10,22,55,2,0,0,South,58.19,51.73,5.99,0.55,畅通
2026-06-10 22:55:00,2026-06-10,22,55,2,0,0,West,70.7,58.43,4.82,0.48,畅通
2026-06-10 22:55:00,2026-06-10,22,55,2,0,0,North,50.11,40.78,7.48,0.25,畅通
2026-06-10 23:00:00,2026-06-10,23,0,2,0,0,East,37.73,36.56,14.06,0.36,畅通
2026-06-10 23:00:00,2026-06-10,23,0,2,0,0,South,30.88,53.17,8.01,0.46,畅通
2026-06-10 23:00:00,2026-06-10,23,0,2,0,0,West,51.7,33.63,6.07,0.25,畅通
2026-06-10 23:00:00,2026-06-10,23,0,2,0,0,North,53.45,58.84,0.28,0.34,畅通
2026-06-10 23:05:00,2026-06-10,23,5,2,0,0,East,68.52,32.41,6.41,0.37,缓行
2026-06-10 23:05:00,2026-06-10,23,5,2,0,0,South,61.01,53.45,11.75,0.41,畅通
2026-06-10 23:05:00,2026-06-10,23,5,2,0,0,West,43.34,64.43,5.11,0.08,畅通
2026-06-10 23:05:00,2026-06-10,23,5,2,0,0,North,17.99,46.83,6.34,0.3,畅通
2026-06-10 23:10:00,2026-06-10,23,10,2,0,0,East,51.98,60.0,11.3,0.44,畅通
2026-06-10 23:10:00,2026-06-10,23,10,2,0,0,South,28.8,42.81,11.5,0.36,畅通
2026-06-10 23:10:00,2026-06-10,23,10,2,0,0,West,57.37,54.14,9.71,0.53,畅通
2026-06-10 23:10:00,2026-06-10,23,10,2,0,0,North,37.03,39.81,0.0,0.42,畅通
2026-06-10 23:15:00,2026-06-10,23,15,2,0,0,East,40.09,60.66,10.16,0.33,畅通
2026-06-10 23:15:00,2026-06-10,23,15,2,0,0,South,29.18,56.47,7.73,0.38,畅通
2026-06-10 23:15:00,2026-06-10,23,15,2,0,0,West,59.47,50.66,4.13,0.42,畅通
2026-06-10 23:15:00,2026-06-10,23,15,2,0,0,North,57.3,51.6,11.16,0.42,畅通
2026-06-10 23:20:00,2026-06-10,23,20,2,0,0,East,42.96,43.66,21.05,0.51,缓行
2026-06-10 23:20:00,2026-06-10,23,20,2,0,0,South,44.28,54.83,3.31,0.29,畅通
2026-06-10 23:20:00,2026-06-10,23,20,2,0,0,West,28.93,50.86,10.44,0.48,畅通
2026-06-10 23:20:00,2026-06-10,23,20,2,0,0,North,41.82,58.67,11.26,0.6,畅通
2026-06-10 23:25:00,2026-06-10,23,25,2,0,0,East,77.01,62.92,13.4,0.27,畅通
2026-06-10 23:25:00,2026-06-10,23,25,2,0,0,South,49.39,70.48,10.53,0.27,畅通
2026-06-10 23:25:00,2026-06-10,23,25,2,0,0,West,55.04,38.1,4.09,0.41,畅通
2026-06-10 23:25:00,2026-06-10,23,25,2,0,0,North,56.09,40.02,5.2,0.21,畅通
2026-06-10 23:30:00,2026-06-10,23,30,2,0,0,East,47.37,28.54,7.15,0.38,缓行
2026-06-10 23:30:00,2026-06-10,23,30,2,0,0,South,18.66,37.93,7.7,0.33,畅通
2026-06-10 23:30:00,2026-06-10,23,30,2,0,0,West,47.02,50.88,0.0,0.44,畅通
2026-06-10 23:30:00,2026-06-10,23,30,2,0,0,North,40.22,42.04,0.0,0.32,畅通
2026-06-10 23:35:00,2026-06-10,23,35,2,0,0,East,57.95,49.42,9.74,0.33,畅通
2026-06-10 23:35:00,2026-06-10,23,35,2,0,0,South,44.09,36.93,7.98,0.3,畅通
2026-06-10 23:35:00,2026-06-10,23,35,2,0,0,West,30.94,55.55,0.14,0.42,畅通
2026-06-10 23:35:00,2026-06-10,23,35,2,0,0,North,53.81,42.73,13.15,0.3,畅通
2026-06-10 23:40:00,2026-06-10,23,40,2,0,0,East,39.42,36.0,8.75,0.27,畅通
2026-06-10 23:40:00,2026-06-10,23,40,2,0,0,South,33.13,47.35,7.88,0.48,畅通
2026-06-10 23:40:00,2026-06-10,23,40,2,0,0,West,64.86,53.51,7.99,0.33,畅通
2026-06-10 23:40:00,2026-06-10,23,40,2,0,0,North,44.6,42.44,4.5,0.34,畅通
2026-06-10 23:45:00,2026-06-10,23,45,2,0,0,East,35.01,39.83,14.05,0.22,畅通
2026-06-10 23:45:00,2026-06-10,23,45,2,0,0,South,29.4,60.73,6.04,0.49,畅通
2026-06-10 23:45:00,2026-06-10,23,45,2,0,0,West,30.24,48.74,13.05,0.27,畅通
2026-06-10 23:45:00,2026-06-10,23,45,2,0,0,North,70.11,44.1,10.55,0.28,畅通
2026-06-10 23:50:00,2026-06-10,23,50,2,0,0,East,74.11,51.03,20.34,0.49,缓行
2026-06-10 23:50:00,2026-06-10,23,50,2,0,0,South,57.56,38.45,8.42,0.32,畅通
2026-06-10 23:50:00,2026-06-10,23,50,2,0,0,West,49.93,49.48,3.85,0.35,畅通
2026-06-10 23:50:00,2026-06-10,23,50,2,0,0,North,43.55,37.9,12.0,0.37,畅通
2026-06-10 23:55:00,2026-06-10,23,55,2,0,0,East,62.92,52.87,0.0,0.28,畅通
2026-06-10 23:55:00,2026-06-10,23,55,2,0,0,South,69.8,55.85,0.0,0.4,畅通
2026-06-10 23:55:00,2026-06-10,23,55,2,0,0,West,35.77,27.04,17.91,0.38,缓行
2026-06-10 23:55:00,2026-06-10,23,55,2,0,0,North,48.25,35.43,2.23,0.19,畅通
2026-06-11 00:00:00,2026-06-11,0,0,3,0,0,East,72.88,31.57,17.69,0.26,缓行
2026-06-11 00:00:00,2026-06-11,0,0,3,0,0,South,26.58,47.45,4.58,0.36,畅通
2026-06-11 00:00:00,2026-06-11,0,0,3,0,0,West,35.03,44.87,4.63,0.46,畅通
2026-06-11 00:00:00,2026-06-11,0,0,3,0,0,North,52.69,50.48,13.27,0.38,畅通
2026-06-11 00:05:00,2026-06-11,0,5,3,0,0,East,52.45,46.8,4.86,0.29,畅通
2026-06-11 00:05:00,2026-06-11,0,5,3,0,0,South,47.21,58.18,10.85,0.41,畅通
2026-06-11 00:05:00,2026-06-11,0,5,3,0,0,West,31.25,53.23,6.6,0.39,畅通
2026-06-11 00:05:00,2026-06-11,0,5,3,0,0,North,53.28,36.44,8.79,0.37,缓行
2026-06-11 00:10:00,2026-06-11,0,10,3,0,0,East,65.98,42.83,8.46,0.39,缓行
2026-06-11 00:10:00,2026-06-11,0,10,3,0,0,South,37.25,42.65,5.13,0.34,畅通
2026-06-11 00:10:00,2026-06-11,0,10,3,0,0,West,78.33,47.08,11.48,0.37,缓行
2026-06-11 00:10:00,2026-06-11,0,10,3,0,0,North,40.39,47.76,11.85,0.34,畅通
2026-06-11 00:15:00,2026-06-11,0,15,3,0,0,East,46.84,45.65,3.34,0.48,畅通
2026-06-11 00:15:00,2026-06-11,0,15,3,0,0,South,38.3,62.69,9.22,0.49,畅通
2026-06-11 00:15:00,2026-06-11,0,15,3,0,0,West,46.2,40.67,14.54,0.31,畅通
2026-06-11 00:15:00,2026-06-11,0,15,3,0,0,North,64.28,53.79,15.32,0.25,畅通
2026-06-11 00:20:00,2026-06-11,0,20,3,0,0,East,65.28,40.57,0.0,0.46,畅通
2026-06-11 00:20:00,2026-06-11,0,20,3,0,0,South,44.9,57.62,8.46,0.35,畅通
2026-06-11 00:20:00,2026-06-11,0,20,3,0,0,West,74.21,49.18,6.18,0.36,畅通
2026-06-11 00:20:00,2026-06-11,0,20,3,0,0,North,47.36,19.55,10.46,0.49,缓行
2026-06-11 00:25:00,2026-06-11,0,25,3,0,0,East,48.69,43.79,10.93,0.55,缓行
2026-06-11 00:25:00,2026-06-11,0,25,3,0,0,South,52.04,50.14,6.05,0.24,畅通
2026-06-11 00:25:00,2026-06-11,0,25,3,0,0,West,49.89,48.42,0.0,0.29,畅通
2026-06-11 00:25:00,2026-06-11,0,25,3,0,0,North,62.38,45.42,0.0,0.51,畅通
2026-06-11 00:30:00,2026-06-11,0,30,3,0,0,East,34.79,43.3,14.64,0.29,畅通
2026-06-11 00:30:00,2026-06-11,0,30,3,0,0,South,15.45,50.18,11.98,0.3,畅通
2026-06-11 00:30:00,2026-06-11,0,30,3,0,0,West,47.47,36.2,3.32,0.33,畅通
2026-06-11 00:30:00,2026-06-11,0,30,3,0,0,North,54.73,48.98,13.1,0.52,畅通
2026-06-11 00:35:00,2026-06-11,0,35,3,0,0,East,64.13,32.1,7.24,0.46,缓行
2026-06-11 00:35:00,2026-06-11,0,35,3,0,0,South,43.21,31.81,5.24,0.12,畅通
2026-06-11 00:35:00,2026-06-11,0,35,3,0,0,West,44.92,41.15,6.82,0.49,畅通
2026-06-11 00:35:00,2026-06-11,0,35,3,0,0,North,25.03,40.82,2.29,0.46,畅通
2026-06-11 00:40:00,2026-06-11,0,40,3,0,0,East,68.17,51.6,10.5,0.24,畅通
2026-06-11 00:40:00,2026-06-11,0,40,3,0,0,South,47.99,36.78,8.21,0.32,畅通
2026-06-11 00:40:00,2026-06-11,0,40,3,0,0,West,39.7,48.28,12.52,0.55,畅通
2026-06-11 00:40:00,2026-06-11,0,40,3,0,0,North,53.26,70.78,9.0,0.53,畅通
2026-06-11 00:45:00,2026-06-11,0,45,3,0,0,East,56.69,50.4,7.87,0.4,畅通
2026-06-11 00:45:00,2026-06-11,0,45,3,0,0,South,51.47,33.83,11.5,0.2,畅通
2026-06-11 00:45:00,2026-06-11,0,45,3,0,0,West,61.07,53.99,16.62,0.28,畅通
2026-06-11 00:45:00,2026-06-11,0,45,3,0,0,North,30.19,59.07,2.63,0.23,畅通
